,seqlength,par1_size,par2_size,RF,F1,runtime
549,1000,1,564,4,99.82269503546101,4.986266851425171
550,1000,1,564,6,99.7340425531915,4.9631383419036865
551,1000,1,564,0,100.0,4.9698920249938965
552,1000,3,562,8,99.64539007092199,6.9358580112457275
553,1000,1,564,0,100.0,4.983996868133545
554,1000,559,6,0,100.0,7.573509454727173
555,1000,3,562,2,99.91134751773049,6.9734718799591064
556,1000,1,564,2,99.91134751773049,5.096770763397217
557,1000,1,564,0,100.0,4.976324081420898
558,1000,4,561,10,99.55673758865247,7.101945877075195
559,1000,1,564,2,99.91134751773049,4.99813175201416
560,1000,5,560,4,99.82269503546101,7.2827887535095215
561,1000,3,562,8,99.64539007092199,6.900979995727539
562,1000,9,556,4,99.82269503546101,8.150025606155396
563,1000,1,564,0,100.0,4.987547874450684
564,1000,5,560,10,99.55673758865247,7.326680898666382
565,1000,1,564,0,100.0,5.011471271514893
566,1000,1,564,2,99.91134751773049,4.989566087722778
567,1000,2,563,2,99.91134751773049,6.826327085494995
568,1000,1,564,0,100.0,5.011890888214111
569,1000,8,557,8,99.64539007092199,7.834015130996704
570,1000,1,564,0,100.0,5.009204626083374
571,1000,4,561,10,99.55673758865247,7.122922658920288
572,1000,1,564,0,100.0,4.9876768589019775
573,1000,1,564,0,100.0,4.984433889389038
574,1000,1,564,2,99.91134751773049,4.968842267990112
575,1000,4,561,8,99.64539007092199,7.100701570510864
576,1000,1,564,2,99.91134751773049,4.975464344024658
577,1000,20,545,18,99.20212765957446,8.677660942077637
578,1000,1,564,4,99.82269503546101,5.113803148269653
579,1000,2,563,0,100.0,6.811803579330444
580,1000,39,526,6,99.7340425531915,9.450870513916016
581,1000,1,564,10,99.55673758865247,4.983793258666992
582,1000,14,551,28,98.75886524822694,8.382465839385986
583,1000,1,564,4,99.82269503546101,4.987637281417847
584,1000,2,563,0,100.0,6.951451063156128
585,1000,1,564,6,99.7340425531915,5.055496692657471
586,1000,1,564,2,99.91134751773049,5.179720878601074
587,1000,2,563,2,99.91134751773049,6.926764011383057
588,1000,2,563,6,99.7340425531915,6.906494140625
589,1000,1,564,2,99.91134751773049,5.043003082275391
590,1000,5,560,4,99.82269503546101,7.380148887634277
591,1000,1,564,4,99.82269503546101,5.0789875984191895
592,1000,1,564,2,99.91134751773049,5.092405319213867
593,1000,1,564,8,99.64539007092199,5.074226379394531
594,1000,1,564,2,99.91134751773049,5.186997652053833
595,1000,11,554,10,99.55673758865247,8.365717887878418
596,1000,1,564,0,100.0,5.15209698677063
597,1000,1,564,0,100.0,5.065036773681641
598,1000,1,564,0,100.0,5.082805633544922
599,1000,5,560,6,99.7340425531915,7.386263608932495
